0:2:27,23,80
0:2:29,23,80
0:2:30,23,80
0:2:31,23.1,80
0:2:32,23.1,80
0:2:33,23.1,80
0:2:34,23.1,80
0:2:35,23.1,80
0:2:36,23.1,80
0:2:37,23.1,80
0:2:38,23.1,80
0:2:39,23.1,80
0:2:40,23.1,80
0:2:41,23.1,80
0:2:42,23.1,80
0:2:43,23.1,80
0:2:44,23.1,80
0:2:45,23.1,80
0:2:46,23.1,80
0:2:47,23.1,80
0:2:48,23.1,80
0:2:49,23.1,80
0:2:50,23.1,80
0:2:51,23.1,80
0:2:52,23.1,80
0:2:53,23.1,80
0:2:54,23.1,80
0:2:55,23.1,80
0:2:56,23.1,80
0:2:57,23.1,80
0:2:59,23.1,80
0:3:0,23.1,80
0:3:1,23.1,80
0:3:2,23.1,80
0:3:3,23.1,80
0:3:4,23.1,80
0:3:5,23.1,80
0:3:6,23.1,80
0:3:7,23.1,80
0:3:8,23.1,80
0:3:9,23.1,80
0:3:10,23.1,80
0:3:11,23.1,80
0:3:12,23.1,80
0:3:13,23.1,80
0:3:14,23.1,79
0:3:15,23.1,79
0:3:16,23.1,80
0:3:17,23.1,80
0:3:18,23.1,80
0:3:19,23.1,80
0:3:20,23.1,79
0:3:21,23.1,79
0:3:22,23.1,80
0:3:23,23.1,80
0:3:24,23.1,79
0:3:25,23.1,79
0:3:26,23.1,79
0:3:27,23.1,79
0:3:28,23.1,80
0:3:30,23.1,80
0:3:31,23.1,79
0:3:32,23.1,79
0:3:33,23.1,79
0:3:34,23.1,79
0:3:35,23.1,79
0:3:36,23.1,79
0:3:37,23.1,79
0:3:38,23.1,79
0:3:39,23.1,79
0:3:40,23.1,79
0:3:41,23.1,79
0:3:42,23.1,79
0:3:43,23.1,79
0:3:44,23.1,79
0:3:45,23.1,79
0:3:46,23.1,79
0:3:47,23.1,79
0:3:48,23.1,79
0:3:49,23.1,79
0:3:50,23.1,79
0:3:51,23.1,79
0:3:52,23.1,79
0:3:53,23.1,79
0:3:54,23.1,79
0:3:55,23.1,79
0:3:56,23.1,79
0:3:58,23.1,79
0:3:59,23.1,79
0:4:0,23.1,79
0:4:1,23.1,79
0:4:2,23.1,79
0:4:3,23.1,79
0:4:4,23.1,79
0:4:5,23.1,79
0:4:6,23.1,79
0:4:7,23.1,79
0:4:8,23.1,79
0:4:9,23.1,79
0:4:10,23.1,79
0:4:11,23.1,79
0:4:12,23.1,79
0:4:13,23.1,79
0:4:14,23.2,79
0:4:15,23.2,79
0:4:16,23.1,79
0:4:17,23.1,79
0:4:18,23.1,79
0:4:19,23.1,79
0:4:20,23.2,79
0:4:21,23.2,79
0:4:22,23.2,79
0:4:23,23.2,79
0:4:24,23.2,79
0:4:26,23.2,79
0:4:27,23.2,79
0:4:28,23.2,79
0:4:29,23.2,79
0:4:30,23.2,79
0:4:31,23.2,79
0:4:32,23.2,79
0:4:33,23.2,79
0:4:34,23.2,79
0:4:35,23.2,79
0:4:36,23.2,79
0:4:37,23.2,79
0:4:38,23.2,79
0:4:39,23.2,79
0:4:40,23.2,79
0:4:41,23.2,79
0:4:42,23.2,79
0:4:43,23.2,79
0:4:44,23.2,79
0:4:45,23.2,79
0:4:46,23.2,79
0:4:47,23.2,79
0:4:48,23.2,79
0:4:49,23.2,79
0:4:50,23.2,79
0:4:51,23.2,79
0:4:52,23.2,79
0:4:53,23.2,79
0:4:55,23.2,79
0:4:56,23.2,79
0:4:57,23.2,79
0:4:58,23.2,79
0:4:59,23.2,79
0:5:0,23.2,79
0:5:1,23.2,79
0:5:2,23.2,79
0:5:3,23.2,79
0:5:4,23.2,79
0:5:5,23.2,79
0:5:6,23.2,79
0:5:7,23.2,79
0:5:8,23.2,79
0:5:9,23.2,79
0:5:10,23.2,79
0:5:11,23.2,79
0:5:12,23.2,79
0:5:13,23.2,79
0:5:14,23.2,79
0:5:15,23.2,79
0:5:16,23.2,79
0:5:17,23.2,79
0:5:18,23.2,79
0:5:19,23.2,79
0:5:20,23.2,79
0:5:21,23.2,79
0:5:22,23.2,79
0:5:24,23.2,79
0:5:25,23.2,79
0:5:26,23.2,79
0:5:27,23.2,79
0:5:28,23.2,79
0:5:29,23.2,79
0:5:30,23.2,79
0:5:31,23.2,79
0:5:32,23.2,79
0:5:33,23.2,79
0:5:34,23.2,79
0:5:35,23.2,79
0:5:36,23.2,79
0:5:37,23.2,79
0:5:38,23.2,79
0:5:39,23.2,79
0:5:40,23.2,79
0:5:41,23.2,79
0:5:42,23.2,79
0:5:43,23.2,79
0:5:44,23.2,79
0:5:45,23.2,79
0:5:46,23.2,79
0:5:47,23.2,79
0:5:48,23.2,79
0:5:49,23.2,79
0:5:50,23.2,79
0:5:52,23.2,79
0:5:53,23.2,79
0:5:54,23.2,79
0:5:55,23.2,79
0:5:56,23.2,79
0:5:57,23.2,79
0:5:58,23.2,79
0:5:59,23.2,79
0:6:0,23.2,79
0:6:1,23.2,79
0:6:2,23.2,79
0:6:3,23.2,79
0:6:4,23.2,79
0:6:5,23.2,79
0:6:6,23.2,79
0:6:7,23.2,79
0:6:8,23.2,79
0:6:9,23.2,79
0:6:10,23.2,79
0:6:11,23.2,79
0:6:12,23.2,79
0:6:13,23.2,79
0:6:14,23.2,79
0:6:15,23.2,79
0:6:16,23.2,79
0:6:17,23.2,79
0:6:18,23.2,79
0:6:19,23.2,79
0:6:21,23.2,79
0:6:22,23.2,79
0:6:23,23.2,79
0:6:24,23.2,79
0:6:25,23.2,79
0:6:26,23.2,79
0:6:27,23.2,79
0:6:28,23.2,79
0:6:29,23.2,79
0:6:30,23.2,79
0:6:31,23.2,79
0:6:32,23.2,79
0:6:33,23.2,79
0:6:34,23.2,79
0:6:35,23.2,79
0:6:36,23.2,79
0:6:37,23.2,79
0:6:38,23.2,79
0:6:39,23.2,79
0:6:40,23.2,79
0:6:41,23.2,79
0:6:42,23.2,79
0:6:43,23.2,79
0:6:44,23.2,79
0:6:45,23.2,79
0:6:46,23.2,79
0:6:47,23.2,79
0:6:49,23.2,79
0:6:50,23.2,79
0:6:51,23.2,79
0:6:52,23.2,79
0:6:53,23.2,79
0:6:54,23.2,79
0:6:55,23.2,79
0:6:56,23.2,79
0:6:57,23.2,79
0:6:58,23.2,78
0:6:59,23.2,78
0:7:0,23.2,79
0:7:1,23.2,79
0:7:2,23.2,79
0:7:3,23.2,79
0:7:4,23.2,79
0:7:5,23.2,79
0:7:6,23.2,79
0:7:7,23.2,79
0:7:8,23.2,79
0:7:9,23.2,79
0:7:10,23.2,79
0:7:11,23.2,79
0:7:12,23.2,79
0:7:13,23.2,79
0:7:14,23.2,79
0:7:15,23.2,79
0:7:16,23.2,79
0:7:18,23.2,79
0:7:19,23.2,78
0:7:20,23.2,78
0:7:21,23.2,79
0:7:22,23.2,79
0:7:23,23.2,79
0:7:24,23.2,79
0:7:25,23.2,78
0:7:26,23.2,78
0:7:27,23.2,79
0:7:28,23.2,79
0:7:29,23.2,78
0:7:30,23.2,78
0:7:31,23.2,78
0:7:32,23.2,78
0:7:33,23.2,78
0:7:34,23.2,78
0:7:35,23.2,78
0:7:36,23.2,78
0:7:37,23.2,78
0:7:38,23.2,78
0:7:39,23.2,79
0:7:40,23.2,79
0:7:41,23.2,78
0:7:42,23.2,78
0:7:43,23.2,79
0:7:44,23.2,79
0:7:46,23.2,79
0:7:47,23.2,79
0:7:48,23.2,78
0:7:49,23.2,78
0:7:50,23.2,78
0:7:51,23.2,78
0:7:52,23.2,79
0:7:53,23.2,79
0:7:54,23.2,78
0:7:55,23.2,78
0:7:56,23.2,78
0:7:57,23.2,78
0:7:58,23.2,79
0:7:59,23.2,79
0:8:0,23.2,78
0:8:1,23.2,78
0:8:2,23.2,78
0:8:3,23.2,78
0:8:4,23.2,78
0:8:5,23.2,78
0:8:6,23.2,78
0:8:7,23.2,78
0:8:8,23.2,78
0:8:9,23.2,78
0:8:10,23.2,78
0:8:11,23.2,78
0:8:12,23.2,78
0:8:13,23.2,78
0:8:15,23.3,78
0:8:16,23.3,78
0:8:17,23.3,78
0:8:18,23.3,78
0:8:19,23.3,78
0:8:20,23.3,78
0:8:21,23.3,78
0:8:22,23.3,78
0:8:23,23.3,78
0:8:24,23.3,78
0:8:25,23.3,78
0:8:26,23.3,78
0:8:27,23.3,78
0:8:28,23.3,78
0:8:29,23.3,78
0:8:30,23.3,78
0:8:31,23.3,78
0:8:32,23.3,78
0:8:33,23.3,78
0:8:34,23.3,78
0:8:35,23.3,78
0:8:36,23.3,78
0:8:37,23.3,78
0:8:38,23.3,78
0:8:39,23.3,78
0:8:40,23.3,78
0:8:41,23.3,78
0:8:43,23.3,78
0:8:44,23.3,78
0:8:45,23.3,78
0:8:46,23.3,78
0:8:47,23.3,78
0:8:48,23.3,78
0:8:49,23.3,78
0:8:50,23.3,78
0:8:51,23.3,78
0:8:52,23.3,78
0:8:53,23.3,78
0:8:54,23.3,78
0:8:55,23.3,78
0:8:56,23.3,78
0:8:57,23.3,78
0:8:58,23.3,78
0:8:59,23.3,78
0:9:0,23.3,78
0:9:1,23.3,78
0:9:2,23.3,78
0:9:3,23.3,78
0:9:4,23.3,78
0:9:5,23.3,78
0:9:6,23.3,78
0:9:7,23.3,78
0:9:8,23.3,78
0:9:9,23.3,78
0:9:10,23.3,78
0:9:12,23.3,78
0:9:13,23.3,78
0:9:14,23.3,78
0:9:15,23.3,78
0:9:16,23.3,78
0:9:17,23.3,78
0:9:18,23.3,78
0:9:19,23.3,78
0:9:20,23.3,78
0:9:21,23.3,78
0:9:22,23.3,78
0:9:23,23.3,78
0:9:24,23.3,78
0:9:25,23.3,78
0:9:26,23.3,78
0:9:27,23.3,78
0:9:28,23.3,78
0:9:29,23.3,78
0:9:30,23.3,78
0:9:31,23.3,78
0:9:32,23.3,78
0:9:33,23.3,78
0:9:34,23.3,78
0:9:35,23.3,78
0:9:36,23.3,78
0:9:37,23.3,78
0:9:38,23.3,78
0:9:39,23.3,78
0:9:41,23.3,78
0:9:42,23.3,78
0:9:43,23.3,78
0:9:44,23.3,78
0:9:45,23.3,78
0:9:46,23.3,78
0:9:47,23.3,78
0:9:48,23.3,78
0:9:49,23.3,78
0:9:50,23.3,78
0:9:51,23.3,78
0:9:52,23.3,78
0:9:53,23.3,78
0:9:54,23.3,78
0:9:55,23.3,78
0:9:56,23.3,78
0:9:57,23.3,78
0:9:58,23.3,78
0:9:59,23.3,78
0:10:0,23.3,78
0:10:1,23.3,78
0:10:2,23.3,78
0:10:3,23.3,78
0:10:4,23.3,78
0:10:5,23.3,78
0:10:6,23.3,78
0:10:7,23.3,78
0:10:9,23.3,78
0:10:10,23.3,78
0:10:11,23.3,78
0:10:12,23.3,78
0:10:13,23.3,78
0:10:14,23.3,78
0:10:15,23.3,78
0:10:16,23.3,78
0:10:17,23.3,78
0:10:18,23.3,78
0:10:19,23.3,78
0:10:20,23.3,78
0:10:21,23.3,78
0:10:22,23.3,78
0:10:23,23.3,78
0:10:24,23.3,78
0:10:25,23.3,78
0:10:26,23.3,78
0:10:27,23.3,78
0:10:28,23.3,78
0:10:29,23.3,78
0:10:30,23.3,78
0:10:31,23.3,78
0:10:32,23.3,78
0:10:33,23.3,78
0:10:34,23.3,78
0:10:35,23.3,78
0:10:36,23.3,78
0:10:37,23.3,78
0:10:39,23.3,78
0:10:40,23.3,78
0:10:41,23.3,78
0:10:42,23.3,78
0:10:43,23.3,78
0:10:44,23.3,78
0:10:45,23.3,78
0:10:46,23.3,78
0:10:47,23.3,78
0:10:48,23.3,78
0:10:49,23.3,78
0:10:50,23.3,78
0:10:51,23.3,78
0:10:52,23.3,78
0:10:53,23.3,78
0:10:54,23.3,78
0:10:55,23.3,78
0:10:56,23.3,78
0:10:57,23.3,78
0:10:58,23.3,78
0:10:59,23.3,78
0:11:0,23.3,78
0:11:1,23.3,78
0:11:3,23.3,78
0:11:4,23.3,78
0:11:5,23.3,78
0:11:6,23.3,78
0:11:7,23.3,78
0:11:8,23.3,78
0:11:9,23.3,78
0:11:10,23.3,78
0:11:11,23.3,78
0:11:12,23.3,78
0:11:13,23.3,78
0:11:14,23.3,78
0:11:15,23.3,78
0:11:16,23.3,78
0:11:17,23.3,78
0:11:18,23.3,78
0:11:19,23.3,78
0:11:20,23.3,78
0:11:21,23.3,78
0:11:22,23.3,78
0:11:23,23.3,78
0:11:24,23.3,78
0:11:25,23.3,78
0:11:27,23.3,78
0:11:28,23.3,78
0:11:29,23.3,78
0:11:30,23.3,78
0:11:31,23.3,78
0:11:32,23.3,78
0:11:33,23.3,78
0:11:34,23.3,78
0:11:35,23.3,78
0:11:36,23.3,78
0:11:37,23.3,78
0:11:38,23.3,78
0:11:39,23.3,78
0:11:40,23.3,78
0:11:41,23.3,78
0:11:42,23.3,78
0:11:43,23.3,78
0:11:44,23.3,78
0:11:45,23.3,78
0:11:46,23.3,78
0:11:47,23.3,78
0:11:48,23.3,78
0:11:49,23.3,78
0:11:50,23.3,78
0:11:52,23.3,78
0:11:53,23.4,78
0:11:54,23.4,78
0:11:55,23.4,78
0:11:56,23.4,78
0:11:57,23.4,78
0:11:58,23.4,78
0:11:59,23.3,78
0:12:0,23.3,78
0:12:1,23.4,78
0:12:2,23.4,78
0:12:3,23.4,78
0:12:4,23.4,78
0:12:5,23.4,78
0:12:6,23.4,78
0:12:7,23.4,78
0:12:8,23.4,78
0:12:9,23.3,78
0:12:10,23.3,78
0:12:11,23.3,78
0:12:12,23.3,78
0:12:13,23.4,77
0:12:15,23.4,77
0:12:16,23.4,78
0:12:17,23.4,78
0:12:18,23.3,78
0:12:19,23.3,78
0:12:20,23.4,78
0:12:21,23.4,78
0:12:22,23.3,78
0:12:23,23.3,78
0:12:24,23.4,78
0:12:25,23.4,78
0:12:26,23.4,78
0:12:27,23.4,78
0:12:28,23.3,78
0:12:29,23.3,78
0:12:30,23.4,78
0:12:31,23.4,78
0:12:32,23.3,78
0:12:33,23.3,78
0:12:34,23.4,78
0:12:35,23.4,78
0:12:36,23.3,78
0:12:37,23.3,78
0:12:38,23.3,78
0:12:40,23.3,78
0:12:41,23.4,78
0:12:42,23.4,78
0:12:43,23.3,78
0:12:44,23.3,78
0:12:45,23.4,78
0:12:46,23.4,78
0:12:47,23.4,78
0:12:48,23.4,78
0:12:49,23.4,77
0:12:50,23.4,77
0:12:51,23.3,78
0:12:52,23.3,78
0:12:53,23.3,77
0:12:54,23.3,77
0:12:55,23.3,78
0:12:56,23.3,78
0:12:57,23.4,77
0:12:58,23.4,77
0:12:59,23.4,78
0:13:0,23.4,78
0:13:1,23.3,77
0:13:2,23.3,77
0:13:4,23.3,77
0:13:5,23.3,77
0:13:6,23.3,78
0:13:7,23.3,78
0:13:8,23.3,77
0:13:9,23.3,77
0:13:10,23.4,78
0:13:11,23.4,78
0:13:12,23.3,77
0:13:13,23.3,77
0:13:14,23.3,77
0:13:15,23.3,77
0:13:16,23.4,78
0:13:17,23.4,78
0:13:18,23.3,77
0:13:19,23.3,77
0:13:20,23.4,77
0:13:21,23.4,77
0:13:22,23.4,78
0:13:23,23.4,78
0:13:24,23.4,77
0:13:25,23.4,77
0:13:26,23.4,77
0:13:28,23.4,77
0:13:29,23.4,77
0:13:30,23.4,77
0:13:31,23.4,77
0:13:32,23.4,77
0:13:33,23.4,77
0:13:34,23.4,77
0:13:35,23.4,77
0:13:36,23.4,77
0:13:37,23.4,77
0:13:38,23.4,77
0:13:39,23.4,77
0:13:40,23.4,77
0:13:41,23.4,77
0:13:42,23.4,77
0:13:43,23.4,77
0:13:44,23.4,77
0:13:45,23.4,77
0:13:46,23.4,77
0:13:47,23.4,77
0:13:48,23.4,77
0:13:49,23.4,77
0:13:50,23.4,77
0:13:51,23.4,77
0:13:53,23.4,77
0:13:54,23.4,77
0:13:55,23.4,77
0:13:56,23.4,77
0:13:57,23.4,77
0:13:58,23.4,77
0:13:59,23.4,77
0:14:0,23.4,77
0:14:1,23.4,77
0:14:2,23.4,77
0:14:3,23.4,77
0:14:4,23.4,77
0:14:5,23.4,77
0:14:6,23.4,77
0:14:7,23.4,77
0:14:8,23.4,77
0:14:9,23.4,77
0:14:10,23.4,77
0:14:11,23.4,77
0:14:12,23.4,77
0:14:13,23.4,77
0:14:14,23.4,77
0:14:16,23.4,77
0:14:17,23.4,77
0:14:18,23.4,77
0:14:19,23.4,77
0:14:20,23.4,77
0:14:21,23.4,77
0:14:22,23.4,77
0:14:23,23.4,77
0:14:24,23.4,77
0:14:25,23.4,77
0:14:26,23.4,77
0:14:27,23.4,77
0:14:28,23.4,77
0:14:29,23.4,77
0:14:30,23.4,77
0:14:31,23.4,77
0:14:32,23.4,77
0:14:33,23.4,77
0:14:34,23.4,77
0:14:35,23.4,77
0:14:36,23.4,77
0:14:37,23.4,77
0:14:38,23.4,77
0:14:39,23.4,77
0:14:41,23.4,77
0:14:42,23.4,77
0:14:43,23.4,77
0:14:44,23.4,77
0:14:45,23.4,77
0:14:46,23.4,77
0:14:47,23.4,77
0:14:48,23.4,77
0:14:49,23.4,77
0:14:50,23.4,77
0:14:51,23.4,77
0:14:52,23.4,77
0:14:53,23.4,77
0:14:54,23.4,77
0:14:55,23.4,77
0:14:56,23.4,77
0:14:57,23.4,77
0:14:58,23.4,77
0:14:59,23.4,77
0:15:0,23.4,77
0:15:1,23.4,77
0:15:2,23.4,77
0:15:3,23.4,77
0:15:5,23.4,77
0:15:6,23.4,77
0:15:7,23.4,77
0:15:8,23.4,77
0:15:9,23.4,77
0:15:10,23.4,77
0:15:11,23.4,77
0:15:12,23.4,77
0:15:13,23.4,77
0:15:14,23.4,77
0:15:15,23.4,77
0:15:16,23.4,77
0:15:17,23.4,77
0:15:18,23.4,77
0:15:19,23.4,77
0:15:20,23.4,77
0:15:21,23.4,77
0:15:22,23.4,77
0:15:23,23.4,77
0:15:24,23.4,77
0:15:25,23.4,77
0:15:26,23.4,77
0:15:27,23.4,77
0:15:29,23.4,77
0:15:30,23.4,77
0:15:31,23.4,77
0:15:32,23.4,77
0:15:33,23.4,77
0:15:34,23.4,77
0:15:35,23.4,77
0:15:36,23.4,77
0:15:37,23.4,77
0:15:38,23.4,77
0:15:39,23.4,77
0:15:40,23.4,77
0:15:41,23.4,77
0:15:42,23.4,77
0:15:43,23.4,77
0:15:44,23.4,77
0:15:45,23.4,77
0:15:46,23.4,77
0:15:47,23.4,77
0:15:48,23.4,77
0:15:49,23.4,77
0:15:50,23.4,77
0:15:51,23.4,77
0:15:53,23.4,77
0:15:54,23.4,77
0:15:55,23.4,77
0:15:56,23.4,77
0:15:57,23.4,77
0:15:58,23.4,77
0:15:59,23.4,77
0:16:0,23.4,77
0:16:1,23.4,77
0:16:2,23.4,77
0:16:3,23.4,77
0:16:4,23.4,77
0:16:5,23.4,77
0:16:6,23.4,77
0:16:7,23.4,77
0:16:8,23.4,77
0:16:9,23.4,77
0:16:10,23.4,77
0:16:11,23.4,77
0:16:12,23.4,77
0:16:13,23.4,77
0:16:14,23.4,77
0:16:15,23.4,77
0:16:17,23.4,77
0:16:18,23.4,77
0:16:19,23.4,77
0:16:20,23.4,77
0:16:21,23.4,77
0:16:22,23.4,77
0:16:23,23.4,77
0:16:24,23.4,77
0:16:25,23.4,77
0:16:26,23.4,77
0:16:27,23.4,77
0:16:28,23.4,77
0:16:29,23.4,77
0:16:30,23.4,77
0:16:31,23.4,77
0:16:32,23.4,77
0:16:33,23.4,77
0:16:34,23.4,77
0:16:35,23.4,77
0:16:36,23.4,77
0:16:37,23.4,77
0:16:38,23.4,77
0:16:39,23.4,77
0:16:40,23.4,77
0:16:42,23.4,77
0:16:43,23.4,77
0:16:44,23.4,77
0:16:45,23.4,77
0:16:46,23.4,77
0:16:47,23.4,77
0:16:48,23.4,77
0:16:49,23.4,77
0:16:50,23.4,77
0:16:51,23.4,77
0:16:52,23.4,77
0:16:53,23.4,77
0:16:54,23.4,77
0:16:55,23.4,77
0:16:56,23.4,77
0:16:57,23.4,77
0:16:58,23.4,77
0:16:59,23.4,77
0:17:0,23.4,77
0:17:1,23.4,77
0:17:2,23.4,77
0:17:3,23.4,77
0:17:4,23.4,77
0:17:6,23.4,77
0:17:7,23.4,77
0:17:8,23.4,77
0:17:9,23.4,77
0:17:10,23.4,77
0:17:11,23.4,77
0:17:12,23.4,77
0:17:13,23.4,77
0:17:14,23.4,77
0:17:15,23.4,77
0:17:16,23.4,77
0:17:17,23.4,77
0:17:18,23.4,77
0:17:19,23.4,77
0:17:20,23.4,77
0:17:21,23.4,77
0:17:22,23.4,77
0:17:23,23.4,77
0:17:24,23.4,77
0:17:25,23.4,77
0:17:26,23.4,77
0:17:27,23.4,77
0:17:28,23.4,77
0:17:30,23.4,77
0:17:31,23.4,77
0:17:32,23.4,77
0:17:33,23.5,77
0:17:34,23.5,77
0:17:35,23.5,77
0:17:36,23.5,77
0:17:37,23.4,77
0:17:38,23.4,77
0:17:39,23.5,77
0:17:40,23.5,77
0:17:41,23.4,77
0:17:42,23.4,77
0:17:43,23.4,77
0:17:44,23.4,77
0:17:45,23.4,77
0:17:46,23.4,77
0:17:47,23.4,77
0:17:48,23.4,77
0:17:49,23.4,77
0:17:50,23.4,77
0:17:51,23.4,77
0:17:52,23.4,77
0:17:54,23.4,77
0:17:55,23.4,77
0:17:56,23.4,77
0:17:57,23.4,77
0:17:58,23.4,77
0:17:59,23.4,77
0:18:0,23.4,77
0:18:1,23.4,77
0:18:2,23.4,77
0:18:3,23.4,77
0:18:4,23.4,77
0:18:5,23.4,77
0:18:6,23.4,77
0:18:7,23.4,77
0:18:8,23.4,77
0:18:9,23.4,77
0:18:10,23.4,77
0:18:11,23.4,77
0:18:12,23.4,77
0:18:13,23.4,77
0:18:14,23.4,77
0:18:15,23.4,77
0:18:16,23.4,77
0:18:17,23.4,77
0:18:19,23.4,77
0:18:20,23.4,77
0:18:21,23.5,77
0:18:22,23.5,77
0:18:23,23.4,77
0:18:24,23.4,77
0:18:25,23.4,77
0:18:26,23.4,77
0:18:27,23.4,77
0:18:28,23.4,77
0:18:29,23.5,77
0:18:30,23.5,77
0:18:31,23.5,77
0:18:32,23.5,77
0:18:33,23.4,77
0:18:34,23.4,77
0:18:35,23.4,77
0:18:36,23.4,77
0:18:37,23.4,77
0:18:38,23.4,77
0:18:39,23.4,77
0:18:40,23.4,77
0:18:41,23.4,77
0:18:43,23.4,77
0:18:44,23.4,77
0:18:45,23.4,77
0:18:46,23.4,77
0:18:47,23.4,77
0:18:48,23.4,77
0:18:49,23.4,77
0:18:50,23.4,77
0:18:51,23.4,77
0:18:52,23.4,77
0:18:53,23.4,77
0:18:54,23.5,77
0:18:55,23.5,77
0:18:56,23.4,77
0:18:57,23.4,77
0:18:58,23.5,77
0:18:59,23.5,77
0:19:0,23.4,77
0:19:1,23.4,77
0:19:2,23.5,77
0:19:3,23.5,77
0:19:4,23.5,77
0:19:5,23.5,77
0:19:7,23.5,77
0:19:8,23.5,77
0:19:9,23.5,77
0:19:10,23.5,77
0:19:11,23.5,77
0:19:12,23.5,77
0:19:13,23.5,77
0:19:14,23.5,77
0:19:15,23.5,77
0:19:16,23.5,77
0:19:17,23.5,77
0:19:18,23.5,77
0:19:19,23.5,77
0:19:20,23.5,77
0:19:21,23.5,77
0:19:22,23.5,77
0:19:23,23.5,77
0:19:24,23.5,77
0:19:25,23.5,77
0:19:26,23.5,77
0:19:27,23.5,77
0:19:28,23.5,77
0:19:29,23.5,77
0:19:31,23.5,77
0:19:32,23.5,77
0:19:33,23.5,77
0:19:34,23.5,77
0:19:35,23.5,77
0:19:36,23.5,77
0:19:37,23.5,77
0:19:38,23.5,77
0:19:39,23.5,77
0:19:40,23.5,77
0:19:41,23.5,77
0:19:42,23.5,77
0:19:43,23.5,77
0:19:44,23.5,77
0:19:45,23.5,77
0:19:46,23.5,77
0:19:47,23.5,77
0:19:48,23.5,77
0:19:49,23.5,77
0:19:50,23.5,77
0:19:51,23.5,77
0:19:52,23.5,77
0:19:53,23.5,77
0:19:54,23.5,77
0:19:56,23.5,77
0:19:57,23.5,77
0:19:58,23.5,77
0:19:59,23.5,77
0:20:0,23.5,77
0:20:1,23.5,77
0:20:2,23.5,77
0:20:3,23.5,77
0:20:4,23.5,77
0:20:5,23.5,77
0:20:6,23.5,77
0:20:7,23.5,77
0:20:8,23.5,77
0:20:9,23.5,77
0:20:10,23.5,77
0:20:11,23.5,77
0:20:12,23.5,77
0:20:13,23.5,77
0:20:14,23.5,77
0:20:15,23.5,77
0:20:16,23.5,77
0:20:17,23.5,77
0:20:19,23.5,77
0:20:20,23.5,77
0:20:21,23.5,77
